date_,product_id,city_name,actual_demand,expected_demand,anomaly_score,anomaly_type,severity,action_recommendation
2022-07-03,3471,HR-NCR,323.0,281.35,0.0777,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,34778,Delhi,2006.0,1630.29,0.7371,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,34819,Delhi,300.0,207.87,0.0975,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,352443,Delhi,1319.0,1701.03,0.6526,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,353470,Delhi,383.0,175.9,0.2215,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,353470,HR-NCR,336.0,187.81,0.1441,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,361153,Delhi,486.0,335.72,0.1545,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,362796,Delhi,1521.0,1208.7,0.5063,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,364177,Delhi,381.0,309.45,0.0572,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,366711,Delhi,474.0,331.94,0.1506,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,37273,Delhi,870.0,624.0,0.3231,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,37273,HR-NCR,304.0,244.53,0.0554,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,375328,Delhi,242.0,207.37,0.0713,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,379583,Delhi,370.0,222.04,0.1401,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,383480,Delhi,1837.0,1163.78,0.7077,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,385219,HR-NCR,220.0,193.74,0.0776,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,3881,Delhi,4777.0,4271.99,0.9187,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,3881,HR-NCR,4396.0,3910.57,0.8971,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,388638,Delhi,888.0,468.11,0.4177,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,388639,Delhi,1509.0,1005.64,0.5899,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,3888,Delhi,991.0,1911.6,0.6109,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,3888,HR-NCR,753.0,1525.01,0.5671,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,389668,Delhi,779.0,591.66,0.2654,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389668,HR-NCR,220.0,175.9,0.0842,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389683,Bengaluru,401.0,331.74,0.0799,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389683,HR-NCR,227.0,193.74,0.0948,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389684,Delhi,362.0,248.0,0.1094,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389686,Delhi,353.0,284.34,0.0678,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389699,Delhi,358.0,299.53,0.0885,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389700,Delhi,371.0,283.24,0.0903,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389717,Delhi,244.0,175.9,0.0795,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389725,Delhi,602.0,353.28,0.3128,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389727,Delhi,307.0,194.61,0.1132,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389735,Delhi,1420.0,1074.89,0.4694,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389740,Delhi,299.0,225.92,0.0713,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,3898,Delhi,4032.0,3947.65,0.7134,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,3898,HR-NCR,3700.0,3198.62,0.775,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389815,Delhi,312.0,245.63,0.056,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389843,Delhi,344.0,271.01,0.0769,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,389944,HR-NCR,289.0,218.49,0.0616,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,391306,Delhi,5934.0,6552.67,0.8912,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,391306,HR-NCR,4453.0,4852.55,0.7364,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,391805,Delhi,279.0,202.85,0.0665,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,3928,Bengaluru,259.0,208.74,0.056,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,39493,Delhi,690.0,514.7,0.2125,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,39493,HR-NCR,381.0,271.01,0.1231,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,400105,Delhi,3362.0,2693.48,0.8283,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,403219,Delhi,387.0,247.13,0.1583,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,403776,Delhi,382.0,284.34,0.1111,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,403799,Delhi,1358.0,981.88,0.4797,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,405599,Delhi,349.0,331.94,0.0552,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,405806,Bengaluru,427.0,336.53,0.0981,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,423735,HR-NCR,2102.0,2052.6,0.4489,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,427133,Delhi,236.0,185.29,0.1054,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,429694,Delhi,354.0,317.1,0.0528,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,436913,Delhi,376.0,247.13,0.1091,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,438128,Delhi,579.0,463.84,0.1659,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,438145,Delhi,576.0,429.45,0.1782,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,439697,Delhi,451.0,289.52,0.18,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,439935,Delhi,519.0,332.84,0.1903,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,439970,Delhi,674.0,438.6,0.2763,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,439978,Delhi,407.0,319.08,0.1043,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,440031,Delhi,643.0,427.58,0.2507,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,440033,Delhi,304.0,217.07,0.0871,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,445281,Bengaluru,212.0,193.74,0.0993,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,445396,Delhi,264.0,471.68,0.2093,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,445675,Bengaluru,2942.0,3417.75,0.7003,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,445675,HR-NCR,2051.0,2554.42,0.7757,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,446729,Delhi,335.0,250.74,0.1042,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,446730,Delhi,282.0,175.9,0.0969,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,448096,Delhi,1501.0,1329.09,0.4078,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,455785,HR-NCR,240.0,218.08,0.1044,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,458325,Delhi,509.0,393.26,0.1338,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,467648,Delhi,350.0,175.9,0.1903,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,467652,Delhi,1251.0,1037.32,0.3369,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,467653,Delhi,415.0,284.15,0.1151,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,467673,Bengaluru,285.0,228.74,0.0642,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,468137,Delhi,253.0,207.37,0.0296,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,477482,Delhi,747.0,577.03,0.2299,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,477483,Delhi,304.0,281.35,0.046,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,477788,Delhi,393.0,387.38,0.0329,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,478704,Bengaluru,190.0,175.9,0.0944,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,480044,Delhi,413.0,278.2,0.1286,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,48058,Delhi,404.0,292.72,0.1132,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,480901,Delhi,401.0,177.58,0.2415,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,481504,HR-NCR,468.0,315.15,0.1621,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,482088,Delhi,69.0,236.09,0.2213,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,483854,Delhi,753.0,1572.29,0.8381,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,483854,HR-NCR,603.0,1533.17,0.7948,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-03,4916,Delhi,1304.0,1273.74,0.2726,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,4926,Delhi,404.0,324.99,0.1029,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,4943,Bengaluru,1069.0,1012.4,0.2524,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,50,HR-NCR,515.0,306.8,0.2245,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,52,Delhi,3391.0,2587.89,0.8758,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,5451,Delhi,233.0,175.9,0.1176,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,55504,Delhi,453.0,331.94,0.1185,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,56692,Bengaluru,294.0,245.4,0.0407,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,56692,Delhi,1336.0,1104.34,0.3608,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,56692,HR-NCR,583.0,428.55,0.1975,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,57903,Delhi,294.0,194.61,0.1093,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,600,Delhi,386.0,219.59,0.1717,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,60749,Delhi,405.0,335.72,0.0797,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,60749,HR-NCR,200.0,176.76,0.1004,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,608,Delhi,387.0,306.8,0.096,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,63628,Delhi,489.0,367.88,0.1247,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,68,Delhi,234.0,175.9,0.0873,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,68483,Bengaluru,280.0,208.24,0.0608,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,81953,HR-NCR,321.0,292.72,0.0649,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,82224,Delhi,272.0,196.26,0.1084,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,89120,Delhi,335.0,214.69,0.1089,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,91891,Delhi,982.0,828.65,0.2969,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,93038,Delhi,328.0,247.27,0.0918,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,95031,Delhi,946.0,767.57,0.2746,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,95031,HR-NCR,671.0,582.8,0.1669,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,95781,Bengaluru,331.0,215.56,0.1011,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,99,Bengaluru,260.0,193.74,0.0705,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-03,99,Delhi,540.0,311.19,0.2585,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,103115,HR-NCR,303.0,222.51,0.07,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,105,Mumbai,494.0,343.53,0.1505,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,106,Delhi,492.0,389.14,0.133,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,10697,Delhi,300.0,268.37,0.0523,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,109135,Delhi,232.0,175.88,0.0702,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,11007,Delhi,227.0,206.61,0.0766,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,11214,Delhi,479.0,330.74,0.1626,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,116189,Bengaluru,770.0,707.46,0.1743,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,116824,Bengaluru,23.0,188.7,0.2363,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,122263,Delhi,506.0,257.37,0.2926,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,127601,Delhi,299.0,327.76,0.0961,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,12872,Delhi,7584.0,7945.6,0.8717,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,12872,HR-NCR,3974.0,5059.44,0.7974,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,13876,Mumbai,523.0,476.51,0.0858,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,13980,Delhi,82.0,175.88,0.0982,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,14,Delhi,438.0,317.8,0.1223,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,14162,HR-NCR,207.0,205.45,0.0616,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,14624,Bengaluru,334.0,222.63,0.1105,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,15907,Delhi,2224.0,1989.7,0.6396,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,160,HR-NCR,434.0,339.72,0.1062,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,160,Mumbai,241.0,205.95,0.0605,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,168,Delhi,562.0,489.75,0.125,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,168,HR-NCR,302.0,241.87,0.0814,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,169812,Delhi,700.0,554.71,0.1925,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,169812,HR-NCR,336.0,266.44,0.0847,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,17148,Delhi,262.0,244.61,0.0982,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,17678,Delhi,99.0,309.29,0.2522,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,17678,HR-NCR,84.0,298.71,0.2634,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,17748,Bengaluru,1479.0,1385.38,0.33,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,18546,Delhi,1740.0,1427.4,0.5229,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,18548,Delhi,268.0,208.47,0.0566,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,18618,Delhi,272.0,241.87,0.0914,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,18851,HR-NCR,371.0,297.91,0.0843,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,192,HR-NCR,1763.0,1215.13,0.699,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,19281,Delhi,272.0,205.45,0.0684,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,19512,Delhi,9470.0,7705.22,1.0,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,19512,HR-NCR,6954.0,7705.22,0.8729,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,19925,Delhi,3134.0,2840.35,0.7141,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,217,Delhi,183.0,175.88,0.1069,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,22982,Bengaluru,589.0,523.25,0.1348,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,23653,Delhi,1137.0,971.13,0.3337,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,25268,Delhi,246.0,206.61,0.0432,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,253317,Mumbai,297.0,267.6,0.0556,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,266441,Delhi,203.0,186.01,0.1092,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,293867,Delhi,26.0,233.03,0.2932,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,299087,Delhi,217.0,175.88,0.071,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,309921,Bengaluru,3423.0,3538.89,0.6809,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,311059,Delhi,255.0,240.45,0.0108,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,311059,HR-NCR,190.0,194.64,0.0314,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,311059,Mumbai,175.0,192.12,0.0849,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,315221,Delhi,177.0,205.45,0.0215,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,320667,Bengaluru,16.0,213.05,0.3042,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,32553,Bengaluru,572.0,360.86,0.2464,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,329500,HR-NCR,344.0,1342.24,0.7741,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,333324,Delhi,1472.0,1218.4,0.4334,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,333324,HR-NCR,425.0,311.95,0.1302,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,333427,Delhi,581.0,488.37,0.1534,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,333764,Delhi,814.0,776.1,0.1638,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,333785,Delhi,3332.0,4707.4,0.8608,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,333785,HR-NCR,3287.0,3836.95,0.6493,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,34778,Delhi,1006.0,1778.34,0.7335,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,352443,Bengaluru,596.0,958.06,0.3838,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,352443,Delhi,1048.0,1785.74,0.7118,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,353470,Delhi,300.0,189.69,0.1183,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,353470,HR-NCR,286.0,193.29,0.0896,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,361153,Bengaluru,248.0,177.81,0.1244,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,364177,Delhi,343.0,302.19,0.0547,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,365678,Delhi,239.0,175.88,0.0943,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,369752,Delhi,581.0,1258.99,0.701,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,374079,Delhi,1460.0,1110.59,0.4912,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,375328,Delhi,221.0,205.95,0.0915,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,3881,Delhi,4493.0,5325.59,0.9472,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,3881,HR-NCR,3323.0,4389.52,0.9383,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,388639,Delhi,1356.0,1083.78,0.4049,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,388639,HR-NCR,438.0,359.95,0.0957,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,3889,Delhi,2178.0,1254.21,0.7794,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,389665,Delhi,293.0,237.61,0.0573,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,389683,Bengaluru,368.0,328.52,0.0572,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,389692,Delhi,193.0,175.88,0.0971,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,389725,HR-NCR,258.0,175.88,0.0753,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,389738,Delhi,248.0,207.11,0.0549,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,3898,Delhi,4018.0,4332.71,0.7268,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,3898,HR-NCR,2985.0,3667.86,0.7248,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,389944,HR-NCR,261.0,216.56,0.0527,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,3913,HR-NCR,1480.0,1416.12,0.3216,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,391306,Bengaluru,3846.0,4253.01,0.663,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,391306,Delhi,5303.0,6230.91,0.8944,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,391306,HR-NCR,3942.0,4707.4,0.7958,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,391805,Delhi,263.0,192.12,0.0659,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,39410,Bengaluru,102.0,473.52,0.3963,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,394617,Bengaluru,15.0,186.01,0.2429,DROP_STOCKOUT,MEDIUM,"Check inventory, stock availability, and delivery/supply status."
2022-07-02,39493,Bengaluru,451.0,363.54,0.1054,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,395336,Delhi,1078.0,905.62,0.3312,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
2022-07-02,396489,Delhi,194.0,175.88,0.0197,SPIKE_DEMAND,MEDIUM,Review inventory availability and prepare replenishment.
