product_id,city_name,total_periods,active_sales_days,zero_sales_pct,ADI,CV2,mean_non_zero_demand,overall_mean_daily_demand,demand_category
481489,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
481490,Bengaluru,91,25,72.53,3.64,0.353,4.44,1.22,Intermittent
481490,Delhi,91,34,62.64,2.676,0.997,11.38,4.25,Lumpy
481490,HR-NCR,91,14,84.62,6.5,0.493,2.14,0.33,Lumpy
481490,Mumbai,91,12,86.81,7.583,0.527,2.42,0.32,Lumpy
481492,Bengaluru,91,15,83.52,6.067,0.19,1.4,0.23,Intermittent
481492,Delhi,91,21,76.92,4.333,0.668,4.52,1.04,Lumpy
481492,HR-NCR,91,14,84.62,6.5,0.648,2.07,0.32,Lumpy
481492,Mumbai,91,6,93.41,15.167,0.125,1.33,0.09,Intermittent
481493,Bengaluru,91,35,61.54,2.6,0.259,3.43,1.32,Intermittent
481493,Delhi,91,34,62.64,2.676,0.333,2.85,1.07,Intermittent
481493,HR-NCR,91,19,79.12,4.789,0.466,1.89,0.4,Intermittent
481493,Mumbai,91,22,75.82,4.136,0.348,1.86,0.45,Intermittent
481495,Delhi,91,30,67.03,3.033,0.089,266.73,87.93,Intermittent
481495,HR-NCR,91,30,67.03,3.033,0.091,98.57,32.49,Intermittent
481495,Mumbai,91,30,67.03,3.033,0.218,14.37,4.74,Intermittent
481496,Delhi,91,2,97.8,45.5,0.207,5.5,0.12,Intermittent
481497,Bengaluru,91,15,83.52,6.067,2.733,32.13,5.3,Lumpy
481497,Delhi,91,23,74.73,3.957,1.25,21.13,5.34,Lumpy
481497,HR-NCR,91,23,74.73,3.957,0.323,9.43,2.38,Intermittent
481497,Mumbai,91,22,75.82,4.136,0.302,67.95,16.43,Intermittent
481498,Bengaluru,91,29,68.13,3.138,0.376,3.62,1.15,Intermittent
481498,Delhi,91,33,63.74,2.758,0.253,7.03,2.55,Intermittent
481498,HR-NCR,91,20,78.02,4.55,0.562,2.4,0.53,Lumpy
481498,Mumbai,91,5,94.51,18.2,0.327,1.4,0.08,Intermittent
481501,Delhi,91,37,59.34,2.459,0.631,17.57,7.14,Lumpy
481501,HR-NCR,91,32,64.84,2.844,0.509,8.19,2.88,Lumpy
481501,Mumbai,91,25,72.53,3.64,0.524,3.68,1.01,Lumpy
481502,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
481502,HR-NCR,91,15,83.52,6.067,0.233,2.07,0.34,Intermittent
481504,Delhi,91,10,89.01,9.1,0.086,240.0,26.37,Intermittent
481504,HR-NCR,91,10,89.01,9.1,0.155,205.1,22.54,Intermittent
481504,Mumbai,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
481506,Delhi,91,66,27.47,1.379,0.433,153.23,111.13,Intermittent
481506,HR-NCR,91,61,32.97,1.492,0.369,68.77,46.1,Intermittent
481508,Delhi,91,66,27.47,1.379,0.433,75.18,54.53,Intermittent
481508,HR-NCR,91,60,34.07,1.517,0.398,39.83,26.26,Intermittent
481511,Bengaluru,91,2,97.8,45.5,0.25,2.0,0.04,Intermittent
481511,Mumbai,91,25,72.53,3.64,0.435,3.68,1.01,Intermittent
481514,Bengaluru,91,8,91.21,11.375,0.267,7.5,0.66,Intermittent
481515,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
481518,Delhi,91,8,91.21,11.375,0.084,27.88,2.45,Intermittent
481518,HR-NCR,91,8,91.21,11.375,0.08,15.25,1.34,Intermittent
481524,Bengaluru,91,66,27.47,1.379,0.425,35.79,25.96,Intermittent
481524,Delhi,91,66,27.47,1.379,0.679,59.64,43.25,Lumpy
481524,HR-NCR,91,58,36.26,1.569,0.571,27.86,17.76,Lumpy
481524,Mumbai,91,65,28.57,1.4,0.446,9.6,6.86,Intermittent
481531,Bengaluru,91,65,28.57,1.4,0.468,18.29,13.07,Intermittent
481531,Delhi,91,65,28.57,1.4,0.419,13.8,9.86,Intermittent
481531,HR-NCR,91,53,41.76,1.717,0.441,8.77,5.11,Intermittent
481531,Mumbai,91,55,39.56,1.655,0.352,6.36,3.85,Intermittent
481534,Bengaluru,91,66,27.47,1.379,0.462,36.62,26.56,Intermittent
481535,Bengaluru,91,12,86.81,7.583,0.262,6.5,0.86,Intermittent
481535,Delhi,91,12,86.81,7.583,0.212,5.5,0.73,Intermittent
481535,HR-NCR,91,13,85.71,7.0,0.295,5.38,0.77,Intermittent
481535,Mumbai,91,15,83.52,6.067,0.387,11.47,1.89,Intermittent
481539,Delhi,91,19,79.12,4.789,0.624,5.84,1.22,Lumpy
481539,HR-NCR,91,16,82.42,5.688,0.532,2.69,0.47,Lumpy
481542,Bengaluru,91,38,58.24,2.395,0.119,93.37,38.99,Intermittent
481544,Bengaluru,91,37,59.34,2.459,0.296,1.84,0.75,Intermittent
481544,Delhi,91,52,42.86,1.75,0.306,8.42,4.81,Intermittent
481544,HR-NCR,91,49,46.15,1.857,0.409,3.14,1.69,Intermittent
481544,Mumbai,91,32,64.84,2.844,0.383,1.69,0.59,Intermittent
481545,Bengaluru,91,46,49.45,1.978,0.425,3.46,1.75,Intermittent
481545,Delhi,91,53,41.76,1.717,0.313,8.3,4.84,Intermittent
481545,HR-NCR,91,48,47.25,1.896,0.417,3.19,1.68,Intermittent
481545,Mumbai,91,46,49.45,1.978,0.458,2.33,1.18,Intermittent
481548,Bengaluru,91,14,84.62,6.5,0.325,1.86,0.29,Intermittent
481548,Delhi,91,6,93.41,15.167,0.083,2.0,0.13,Intermittent
481548,HR-NCR,91,7,92.31,13.0,0.094,1.14,0.09,Intermittent
481548,Mumbai,91,6,93.41,15.167,0.24,1.83,0.12,Intermittent
481549,Bengaluru,91,16,82.42,5.688,0.278,1.5,0.26,Intermittent
481549,Delhi,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
481549,Mumbai,91,12,86.81,7.583,0.204,1.42,0.19,Intermittent
481550,Bengaluru,91,14,84.62,6.5,0.277,1.79,0.27,Intermittent
481550,Delhi,91,5,94.51,18.2,0.111,1.2,0.07,Intermittent
481550,Mumbai,91,16,82.42,5.688,0.19,1.38,0.24,Intermittent
481552,Bengaluru,91,3,96.7,30.333,0.0,1.0,0.03,Intermittent
481553,Bengaluru,91,13,85.71,7.0,0.399,1.85,0.26,Intermittent
481553,Mumbai,91,10,89.01,9.1,0.349,1.7,0.19,Intermittent
481554,Bengaluru,91,13,85.71,7.0,0.098,1.15,0.16,Intermittent
481554,Delhi,91,11,87.91,8.273,0.235,1.27,0.15,Intermittent
481554,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
481554,Mumbai,91,8,91.21,11.375,0.086,1.12,0.1,Intermittent
481555,Bengaluru,91,18,80.22,5.056,0.177,1.61,0.32,Intermittent
481555,Delhi,91,14,84.62,6.5,0.094,1.14,0.18,Intermittent
481555,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
481555,Mumbai,91,13,85.71,7.0,0.117,1.23,0.18,Intermittent
481556,Bengaluru,91,19,79.12,4.789,0.26,1.47,0.31,Intermittent
481556,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
481556,Mumbai,91,9,90.11,10.111,0.08,1.11,0.11,Intermittent
481557,Bengaluru,91,12,86.81,7.583,0.219,1.33,0.18,Intermittent
481557,Mumbai,91,9,90.11,10.111,0.264,1.22,0.12,Intermittent
481558,Bengaluru,91,52,42.86,1.75,1.651,7.31,4.18,Lumpy
481558,Delhi,91,48,47.25,1.896,1.771,9.23,4.87,Lumpy
481558,HR-NCR,91,57,37.36,1.596,0.534,9.53,5.97,Lumpy
481558,Mumbai,91,16,82.42,5.688,0.219,2.06,0.36,Intermittent
481563,Bengaluru,91,21,76.92,4.333,0.344,1.62,0.37,Intermittent
481563,Delhi,91,20,78.02,4.55,0.235,1.8,0.4,Intermittent
481563,HR-NCR,91,16,82.42,5.688,0.415,1.94,0.34,Intermittent
481563,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
481564,Delhi,91,16,82.42,5.688,0.183,1.62,0.29,Intermittent
481564,HR-NCR,91,16,82.42,5.688,0.427,1.69,0.3,Intermittent
481564,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
481565,Bengaluru,91,8,91.21,11.375,0.111,1.5,0.13,Intermittent
481565,Delhi,91,16,82.42,5.688,0.167,1.5,0.26,Intermittent
481565,HR-NCR,91,11,87.91,8.273,0.0,1.0,0.12,Intermittent
481565,Mumbai,91,14,84.62,6.5,0.202,1.36,0.21,Intermittent
481566,Bengaluru,91,15,83.52,6.067,0.496,2.53,0.42,Lumpy
481566,Delhi,91,32,64.84,2.844,0.353,3.59,1.26,Intermittent
481566,HR-NCR,91,38,58.24,2.395,0.434,2.55,1.07,Intermittent
481566,Mumbai,91,26,71.43,3.5,0.164,1.38,0.4,Intermittent
481570,Delhi,91,20,78.02,4.55,0.855,1.85,0.41,Lumpy
481570,HR-NCR,91,27,70.33,3.37,0.395,2.22,0.66,Intermittent
481571,Delhi,91,25,72.53,3.64,0.843,1.84,0.51,Lumpy
481571,HR-NCR,91,27,70.33,3.37,0.278,2.3,0.68,Intermittent
481572,Delhi,91,21,76.92,4.333,0.987,2.24,0.52,Lumpy
481572,HR-NCR,91,32,64.84,2.844,1.007,2.12,0.75,Lumpy
481573,Delhi,91,12,86.81,7.583,0.121,1.42,0.19,Intermittent
481573,HR-NCR,91,19,79.12,4.789,0.479,1.79,0.37,Intermittent
481574,Delhi,91,8,91.21,11.375,0.124,1.38,0.12,Intermittent
481574,HR-NCR,91,17,81.32,5.353,0.118,1.24,0.23,Intermittent
481575,Delhi,91,28,69.23,3.25,0.128,22.46,6.91,Intermittent
481575,HR-NCR,91,28,69.23,3.25,0.362,12.29,3.78,Intermittent
481576,Delhi,91,71,21.98,1.282,1.07,38.59,30.11,Erratic
481576,HR-NCR,91,68,25.27,1.338,1.271,22.69,16.96,Lumpy
481577,Delhi,91,71,21.98,1.282,1.16,14.06,10.97,Erratic
481577,HR-NCR,91,69,24.18,1.319,2.763,7.58,5.75,Erratic
481578,Delhi,91,71,21.98,1.282,0.562,10.52,8.21,Erratic
481578,HR-NCR,91,69,24.18,1.319,0.765,6.13,4.65,Erratic
481579,Delhi,91,62,31.87,1.468,5.25,15.82,10.78,Lumpy
481579,HR-NCR,91,44,51.65,2.068,3.977,11.59,5.6,Lumpy
481581,Mumbai,91,41,54.95,2.22,0.264,10.51,4.74,Intermittent
481582,Delhi,91,37,59.34,2.459,0.49,31.03,12.62,Lumpy
481582,HR-NCR,91,32,64.84,2.844,0.26,23.03,8.1,Intermittent
481584,Mumbai,91,36,60.44,2.528,0.556,12.92,5.11,Lumpy
481586,Bengaluru,91,40,56.04,2.275,0.354,2.58,1.13,Intermittent
481586,Delhi,91,22,75.82,4.136,0.638,3.27,0.79,Lumpy
481586,HR-NCR,91,40,56.04,2.275,0.392,3.27,1.44,Intermittent
481586,Mumbai,91,22,75.82,4.136,0.369,1.36,0.33,Intermittent
481587,Bengaluru,91,52,42.86,1.75,0.749,4.71,2.69,Lumpy
481587,Delhi,91,25,72.53,3.64,0.843,3.08,0.85,Lumpy
481587,HR-NCR,91,43,52.75,2.116,0.806,5.56,2.63,Lumpy
481587,Mumbai,91,38,58.24,2.395,0.317,2.92,1.22,Intermittent
481588,Bengaluru,91,30,67.03,3.033,0.371,2.6,0.86,Intermittent
481588,Delhi,91,16,82.42,5.688,0.987,6.25,1.1,Lumpy
481588,HR-NCR,91,32,64.84,2.844,0.506,2.69,0.95,Lumpy
481588,Mumbai,91,24,73.63,3.792,0.412,2.12,0.56,Intermittent
481590,Mumbai,91,18,80.22,5.056,0.224,2.78,0.55,Intermittent
481591,Bengaluru,91,32,64.84,2.844,0.333,2.25,0.79,Intermittent
481591,Delhi,91,10,89.01,9.1,0.111,1.2,0.13,Intermittent
481591,HR-NCR,91,9,90.11,10.111,0.125,1.33,0.13,Intermittent
481591,Mumbai,91,30,67.03,3.033,0.217,2.03,0.67,Intermittent
481592,Delhi,91,31,65.93,2.935,0.352,2.13,0.73,Intermittent
481592,HR-NCR,91,14,84.62,6.5,0.367,1.86,0.29,Intermittent
481594,Delhi,91,32,64.84,2.844,0.369,3.47,1.22,Intermittent
481594,HR-NCR,91,26,71.43,3.5,0.297,1.73,0.49,Intermittent
481597,Delhi,91,48,47.25,1.896,0.242,31.69,16.71,Intermittent
481597,HR-NCR,91,48,47.25,1.896,0.261,20.12,10.62,Intermittent
481598,Delhi,91,44,51.65,2.068,0.191,8.73,4.22,Intermittent
481598,HR-NCR,91,47,48.35,1.936,0.241,6.79,3.51,Intermittent
481599,Delhi,91,48,47.25,1.896,0.119,47.75,25.19,Intermittent
481599,HR-NCR,91,48,47.25,1.896,0.155,30.67,16.18,Intermittent
481600,Delhi,91,48,47.25,1.896,0.106,82.33,43.43,Intermittent
481600,HR-NCR,91,48,47.25,1.896,0.162,49.12,25.91,Intermittent
481601,Delhi,91,5,94.51,18.2,0.529,2.2,0.12,Lumpy
481601,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
481602,Delhi,91,48,47.25,1.896,0.129,43.23,22.8,Intermittent
481602,HR-NCR,91,47,48.35,1.936,0.191,27.74,14.33,Intermittent
481603,Delhi,91,47,48.35,1.936,0.135,16.89,8.73,Intermittent
481603,HR-NCR,91,48,47.25,1.896,0.143,12.83,6.77,Intermittent
481604,Delhi,91,46,49.45,1.978,0.231,18.72,9.46,Intermittent
481604,HR-NCR,91,47,48.35,1.936,0.24,10.4,5.37,Intermittent
481605,Delhi,91,48,47.25,1.896,0.274,43.08,22.73,Intermittent
481605,HR-NCR,91,48,47.25,1.896,0.432,26.96,14.22,Intermittent
481606,Mumbai,91,31,65.93,2.935,0.098,9.16,3.12,Intermittent
481612,Bengaluru,91,21,76.92,4.333,0.198,9.81,2.26,Intermittent
481613,Bengaluru,91,21,76.92,4.333,0.239,10.0,2.31,Intermittent
481614,Bengaluru,91,21,76.92,4.333,0.392,18.14,4.19,Intermittent
481615,Bengaluru,91,21,76.92,4.333,0.141,8.48,1.96,Intermittent
481616,Bengaluru,91,21,76.92,4.333,0.308,15.29,3.53,Intermittent
481617,Delhi,91,7,92.31,13.0,0.123,1.29,0.1,Intermittent
481617,HR-NCR,91,16,82.42,5.688,0.231,1.62,0.29,Intermittent
481617,Mumbai,91,4,95.6,22.75,0.224,1.75,0.08,Intermittent
481618,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
481618,HR-NCR,91,6,93.41,15.167,0.0,1.0,0.07,Intermittent
481618,Mumbai,91,16,82.42,5.688,0.24,1.44,0.25,Intermittent
481619,Delhi,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
481619,HR-NCR,91,14,84.62,6.5,0.435,1.36,0.21,Intermittent
481619,Mumbai,91,16,82.42,5.688,0.373,1.62,0.29,Intermittent
481620,Bengaluru,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
481621,Bengaluru,91,24,73.63,3.792,0.412,3.25,0.86,Intermittent
481621,Delhi,91,48,47.25,1.896,0.357,3.98,2.1,Intermittent
481621,HR-NCR,91,31,65.93,2.935,0.272,1.32,0.45,Intermittent
481621,Mumbai,91,36,60.44,2.528,0.391,2.83,1.12,Intermittent
481622,Bengaluru,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
481622,Delhi,91,31,65.93,2.935,0.392,3.39,1.15,Intermittent
481622,HR-NCR,91,12,86.81,7.583,0.287,1.42,0.19,Intermittent
481622,Mumbai,91,18,80.22,5.056,0.286,1.56,0.31,Intermittent
481623,Bengaluru,91,22,75.82,4.136,0.298,14.91,3.6,Intermittent
481624,Bengaluru,91,21,76.92,4.333,0.187,8.43,1.95,Intermittent
481625,Delhi,91,34,62.64,2.676,0.199,18.41,6.88,Intermittent
481625,HR-NCR,91,34,62.64,2.676,0.237,20.68,7.73,Intermittent
481625,Mumbai,91,32,64.84,2.844,0.444,11.59,4.08,Intermittent
481626,Delhi,91,34,62.64,2.676,0.197,10.65,3.98,Intermittent
481626,HR-NCR,91,34,62.64,2.676,0.262,12.38,4.63,Intermittent
481626,Mumbai,91,32,64.84,2.844,0.439,5.66,1.99,Intermittent
481627,Bengaluru,91,37,59.34,2.459,0.48,19.7,8.01,Intermittent
481628,Bengaluru,91,44,51.65,2.068,0.48,19.86,9.6,Intermittent
481629,Bengaluru,91,42,53.85,2.167,0.634,32.26,14.89,Lumpy
481630,Bengaluru,91,36,60.44,2.528,0.751,33.17,13.12,Lumpy
481632,Bengaluru,91,24,73.63,3.792,0.198,2.29,0.6,Intermittent
481632,Mumbai,91,26,71.43,3.5,0.309,1.96,0.56,Intermittent
481633,Bengaluru,91,33,63.74,2.758,0.104,16.36,5.93,Intermittent
481633,Mumbai,91,44,51.65,2.068,0.286,7.55,3.65,Intermittent
481634,Bengaluru,91,13,85.71,7.0,0.393,2.15,0.31,Intermittent
481634,Mumbai,91,19,79.12,4.789,0.182,1.58,0.33,Intermittent
481635,Bengaluru,91,21,76.92,4.333,0.294,2.29,0.53,Intermittent
481635,Mumbai,91,34,62.64,2.676,0.259,1.85,0.69,Intermittent
481639,Bengaluru,91,3,96.7,30.333,0.32,1.67,0.05,Intermittent
481639,Delhi,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
481639,HR-NCR,91,1,98.9,91.0,0.0,1.0,0.01,Intermittent
481639,Mumbai,91,2,97.8,45.5,0.111,1.5,0.03,Intermittent
481640,Bengaluru,91,17,81.32,5.353,0.189,1.35,0.25,Intermittent
481640,Delhi,91,18,80.22,5.056,0.603,1.83,0.36,Lumpy
481640,HR-NCR,91,5,94.51,18.2,0.327,1.4,0.08,Intermittent
481640,Mumbai,91,26,71.43,3.5,0.356,1.62,0.46,Intermittent
481642,Bengaluru,91,42,53.85,2.167,0.449,2.55,1.18,Intermittent
481642,Delhi,91,48,47.25,1.896,0.758,3.27,1.73,Lumpy
481642,HR-NCR,91,38,58.24,2.395,0.285,1.82,0.76,Intermittent
481642,Mumbai,91,40,56.04,2.275,0.438,2.33,1.02,Intermittent
481643,Bengaluru,91,13,85.71,7.0,0.49,1.85,0.26,Intermittent
481643,Delhi,91,21,76.92,4.333,0.199,1.71,0.4,Intermittent
481643,HR-NCR,91,14,84.62,6.5,0.167,1.71,0.26,Intermittent
481643,Mumbai,91,19,79.12,4.789,0.26,1.47,0.31,Intermittent
481644,Bengaluru,91,31,65.93,2.935,0.559,1.68,0.57,Lumpy
481644,Delhi,91,18,80.22,5.056,0.603,1.83,0.36,Lumpy
481644,HR-NCR,91,14,84.62,6.5,0.383,1.29,0.2,Intermittent
481644,Mumbai,91,19,79.12,4.789,0.315,1.79,0.37,Intermittent
481645,Bengaluru,91,2,97.8,45.5,0.0,1.0,0.02,Intermittent
481645,Delhi,91,19,79.12,4.789,0.18,1.37,0.29,Intermittent
481645,HR-NCR,91,6,93.41,15.167,0.0,1.0,0.07,Intermittent
481645,Mumbai,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
481646,Delhi,91,7,92.31,13.0,0.094,1.14,0.09,Intermittent
481646,HR-NCR,91,4,95.6,22.75,0.0,1.0,0.04,Intermittent
481646,Mumbai,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
481647,Delhi,91,20,78.02,4.55,0.063,22.05,4.85,Intermittent
481647,HR-NCR,91,20,78.02,4.55,0.109,9.15,2.01,Intermittent
481648,Delhi,91,18,80.22,5.056,0.259,4.22,0.84,Intermittent
481648,HR-NCR,91,12,86.81,7.583,0.236,2.58,0.34,Intermittent
481649,Delhi,91,20,78.02,4.55,0.046,34.85,7.66,Intermittent
481649,HR-NCR,91,20,78.02,4.55,0.108,14.05,3.09,Intermittent
481650,Delhi,91,20,78.02,4.55,0.976,12.4,2.73,Lumpy
481650,HR-NCR,91,19,79.12,4.789,0.288,9.95,2.08,Intermittent
481651,Delhi,91,20,78.02,4.55,0.211,12.7,2.79,Intermittent
481651,HR-NCR,91,20,78.02,4.55,0.167,7.95,1.75,Intermittent
481652,Delhi,91,20,78.02,4.55,0.462,14.1,3.1,Intermittent
481652,HR-NCR,91,20,78.02,4.55,0.165,9.25,2.03,Intermittent
481654,Delhi,91,20,78.02,4.55,0.08,6.45,1.42,Intermittent
481654,HR-NCR,91,20,78.02,4.55,0.258,3.55,0.78,Intermittent
481655,Delhi,91,20,78.02,4.55,0.074,8.75,1.92,Intermittent
481655,HR-NCR,91,20,78.02,4.55,0.124,4.45,0.98,Intermittent
481656,Delhi,91,28,69.23,3.25,0.208,10.43,3.21,Intermittent
481656,HR-NCR,91,26,71.43,3.5,0.288,4.42,1.26,Intermittent
481657,Bengaluru,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
481657,Delhi,91,28,69.23,3.25,0.224,37.64,11.58,Intermittent
481657,HR-NCR,91,27,70.33,3.37,0.237,17.41,5.16,Intermittent
481657,Mumbai,91,0,100.0,91.0,0.0,0.0,0.0,Intermittent
481658,Delhi,91,36,60.44,2.528,0.207,17.17,6.79,Intermittent
481658,HR-NCR,91,34,62.64,2.676,0.2,11.06,4.13,Intermittent
481659,Delhi,91,35,61.54,2.6,0.135,16.31,6.27,Intermittent
481659,HR-NCR,91,36,60.44,2.528,0.166,14.28,5.65,Intermittent
481660,Delhi,91,36,60.44,2.528,0.429,2.81,1.11,Intermittent
481660,HR-NCR,91,21,76.92,4.333,0.323,1.38,0.32,Intermittent
481660,Mumbai,91,14,84.62,6.5,0.058,1.07,0.16,Intermittent
481661,Delhi,91,36,60.44,2.528,0.556,2.81,1.11,Lumpy
481661,HR-NCR,91,18,80.22,5.056,0.24,1.83,0.36,Intermittent
481661,Mumbai,91,10,89.01,9.1,0.224,1.4,0.15,Intermittent
481662,Delhi,91,35,61.54,2.6,0.574,2.91,1.12,Lumpy
481662,HR-NCR,91,27,70.33,3.37,0.183,1.59,0.47,Intermittent
481662,Mumbai,91,12,86.81,7.583,0.102,1.17,0.15,Intermittent
481663,Delhi,91,24,73.63,3.792,0.669,8.0,2.11,Lumpy
481663,HR-NCR,91,18,80.22,5.056,0.597,5.72,1.13,Lumpy
481664,Delhi,91,32,64.84,2.844,0.426,5.5,1.93,Intermittent
481664,HR-NCR,91,28,69.23,3.25,0.591,2.75,0.85,Lumpy
481665,Delhi,91,27,70.33,3.37,0.672,6.04,1.79,Lumpy
481665,HR-NCR,91,20,78.02,4.55,0.469,4.0,0.88,Intermittent
481666,Bengaluru,91,8,91.21,11.375,0.222,1.5,0.13,Intermittent
481666,Delhi,91,21,76.92,4.333,0.714,2.1,0.48,Lumpy
481666,HR-NCR,91,13,85.71,7.0,1.022,2.31,0.33,Lumpy
481666,Mumbai,91,17,81.32,5.353,0.221,1.82,0.34,Intermittent
481667,Bengaluru,91,34,62.64,2.676,0.581,3.38,1.26,Lumpy
481667,Delhi,91,50,45.05,1.82,0.596,5.34,2.93,Lumpy
481667,HR-NCR,91,42,53.85,2.167,0.384,2.79,1.29,Intermittent
481667,Mumbai,91,25,72.53,3.64,0.406,1.6,0.44,Intermittent
481668,Bengaluru,91,25,72.53,3.64,0.234,1.64,0.45,Intermittent
481668,Delhi,91,36,60.44,2.528,0.398,2.33,0.92,Intermittent
481668,HR-NCR,91,28,69.23,3.25,0.322,1.79,0.55,Intermittent
481668,Mumbai,91,14,84.62,6.5,0.094,1.14,0.18,Intermittent
481669,Bengaluru,91,51,43.96,1.784,0.437,5.98,3.35,Intermittent
481669,Delhi,91,50,45.05,1.82,0.675,8.26,4.54,Lumpy
481669,HR-NCR,91,38,58.24,2.395,0.589,4.29,1.79,Lumpy
481669,Mumbai,91,22,75.82,4.136,0.383,3.27,0.79,Intermittent
481670,Delhi,91,37,59.34,2.459,0.377,26.35,10.71,Intermittent
481670,HR-NCR,91,33,63.74,2.758,0.561,17.45,6.33,Lumpy
481671,Delhi,91,36,60.44,2.528,0.67,39.33,15.56,Lumpy
481671,HR-NCR,91,32,64.84,2.844,0.691,21.56,7.58,Lumpy
481672,Delhi,91,37,59.34,2.459,0.37,22.22,9.03,Intermittent
481672,HR-NCR,91,32,64.84,2.844,0.473,16.41,5.77,Intermittent
481673,Delhi,91,37,59.34,2.459,0.264,11.16,4.54,Intermittent
481673,HR-NCR,91,32,64.84,2.844,0.951,7.78,2.74,Lumpy
481674,Delhi,91,37,59.34,2.459,0.252,18.0,7.32,Intermittent
481674,HR-NCR,91,33,63.74,2.758,0.61,11.21,4.07,Lumpy
481675,Bengaluru,91,27,70.33,3.37,0.289,15.78,4.68,Intermittent
481675,Delhi,91,28,69.23,3.25,0.231,40.18,12.36,Intermittent
481675,HR-NCR,91,28,69.23,3.25,0.244,17.25,5.31,Intermittent
481675,Mumbai,91,25,72.53,3.64,0.246,4.24,1.16,Intermittent
481676,Bengaluru,91,35,61.54,2.6,0.466,6.23,2.4,Intermittent
481676,Delhi,91,28,69.23,3.25,0.182,11.43,3.52,Intermittent
481676,HR-NCR,91,28,69.23,3.25,0.466,5.89,1.81,Intermittent
481676,Mumbai,91,18,80.22,5.056,0.125,1.33,0.26,Intermittent
481677,Bengaluru,91,26,71.43,3.5,0.195,2.12,0.6,Intermittent
481677,Mumbai,91,14,84.62,6.5,0.325,1.86,0.29,Intermittent
481678,Bengaluru,91,20,78.02,4.55,0.134,11.45,2.52,Intermittent
481678,Delhi,91,20,78.02,4.55,0.153,12.2,2.68,Intermittent
481678,HR-NCR,91,20,78.02,4.55,0.189,7.6,1.67,Intermittent
481678,Mumbai,91,17,81.32,5.353,0.402,2.82,0.53,Intermittent
481679,Bengaluru,91,20,78.02,4.55,0.17,14.9,3.27,Intermittent
481679,Delhi,91,20,78.02,4.55,0.124,18.15,3.99,Intermittent
481679,HR-NCR,91,19,79.12,4.789,0.19,11.37,2.37,Intermittent
481679,Mumbai,91,20,78.02,4.55,0.212,9.7,2.13,Intermittent
481681,Bengaluru,91,36,60.44,2.528,0.33,17.97,7.11,Intermittent
481681,Delhi,91,28,69.23,3.25,0.111,46.93,14.44,Intermittent
481681,HR-NCR,91,28,69.23,3.25,0.144,27.71,8.53,Intermittent
481681,Mumbai,91,27,70.33,3.37,0.23,7.56,2.24,Intermittent
481682,Bengaluru,91,30,67.03,3.033,0.307,4.27,1.41,Intermittent
481682,Mumbai,91,45,50.55,2.022,0.419,3.64,1.8,Intermittent
481683,Bengaluru,91,30,67.03,3.033,0.142,3.6,1.19,Intermittent
481683,Mumbai,91,36,60.44,2.528,0.261,2.36,0.93,Intermittent
481684,Bengaluru,91,23,74.73,3.957,0.361,1.61,0.41,Intermittent
481684,Delhi,91,50,45.05,1.82,0.385,7.22,3.97,Intermittent
481684,HR-NCR,91,45,50.55,2.022,0.428,3.51,1.74,Intermittent
481684,Mumbai,91,36,60.44,2.528,0.32,2.64,1.04,Intermittent
481685,Mumbai,91,24,73.63,3.792,0.519,1.79,0.47,Lumpy
481686,Mumbai,91,22,75.82,4.136,0.271,1.36,0.33,Intermittent
481688,Mumbai,91,31,65.93,2.935,0.146,16.74,5.7,Intermittent
481689,Mumbai,91,27,70.33,3.37,0.334,4.19,1.24,Intermittent
481690,Mumbai,91,32,64.84,2.844,0.133,25.09,8.82,Intermittent
481691,Mumbai,91,31,65.93,2.935,0.294,9.84,3.35,Intermittent
481694,Bengaluru,91,8,91.21,11.375,0.0,1.0,0.09,Intermittent
481694,Delhi,91,14,84.62,6.5,0.21,1.29,0.2,Intermittent
481694,HR-NCR,91,7,92.31,13.0,0.0,1.0,0.08,Intermittent
481694,Mumbai,91,7,92.31,13.0,0.094,1.14,0.09,Intermittent
481701,Mumbai,91,32,64.84,2.844,0.197,5.88,2.07,Intermittent
481702,Bengaluru,91,15,83.52,6.067,0.289,7.93,1.31,Intermittent
