product_id,total_rows,total_qty,total_revenue,first_date,last_date,active_days,num_cities,cities,num_months,months,min_price,max_price,avg_price,median_price,min_qty,max_qty,avg_qty,std_price,classification
404548,2,2.0,1248.0,2022-05-02,2022-05-02,1,1,Bengaluru,1,2022-05,624.0,624.0,624.0,624.0,1,1,1.0,0.0,B_low_frequency
477858,2,2.0,80.0,2022-04-17,2022-04-17,1,1,Delhi,1,2022-04,40.0,40.0,40.0,40.0,1,1,1.0,0.0,B_low_frequency
482392,2,2.0,418.0,2022-04-15,2022-04-21,2,1,HR-NCR,1,2022-04,209.0,209.0,209.0,209.0,1,1,1.0,0.0,B_low_frequency
479988,2,2.0,1390.0,2022-06-04,2022-06-20,2,1,HR-NCR,1,2022-06,695.0,695.0,695.0,695.0,1,1,1.0,0.0,B_low_frequency
484238,2,2.0,850.0,2022-05-20,2022-06-06,2,1,Delhi,2,"2022-05, 2022-06",383.0,467.0,425.0,425.0,1,1,1.0,59.39696961966999,B_low_frequency
477080,2,2.0,20998.0,2022-05-03,2022-05-03,1,1,HR-NCR,1,2022-05,10499.0,10499.0,10499.0,10499.0,1,1,1.0,0.0,B_low_frequency
381785,2,0.0,0.0,2022-04-22,2022-04-23,2,1,HR-NCR,1,2022-04,55.0,55.0,55.0,55.0,0,0,0.0,0.0,B_low_frequency
484304,2,2.0,504.0,2022-05-18,2022-06-14,2,1,Delhi,2,"2022-05, 2022-06",251.0,253.0,252.0,252.0,1,1,1.0,1.4142135623730951,B_low_frequency
486218,2,2.0,298.0,2022-07-10,2022-07-10,1,2,"Delhi, HR-NCR",1,2022-07,149.0,149.0,149.0,149.0,1,1,1.0,0.0,B_low_frequency
483373,2,6.0,3318.0,2022-05-01,2022-05-01,1,1,Bengaluru,1,2022-05,543.0,603.0,573.0,573.0,1,5,3.0,42.42640687119285,B_low_frequency
438305,2,2.0,40.0,2022-04-17,2022-04-21,2,2,"Bengaluru, HR-NCR",1,2022-04,20.0,20.0,20.0,20.0,1,1,1.0,0.0,B_low_frequency
441574,2,2.0,1060.0,2022-04-10,2022-04-24,2,2,"Delhi, HR-NCR",1,2022-04,530.0,530.0,530.0,530.0,1,1,1.0,0.0,B_low_frequency
480251,2,2.0,98.0,2022-04-17,2022-04-23,2,1,HR-NCR,1,2022-04,49.0,49.0,49.0,49.0,1,1,1.0,0.0,B_low_frequency
438298,2,2.0,126.0,2022-04-12,2022-05-01,2,1,Delhi,2,"2022-04, 2022-05",30.0,96.0,63.0,63.0,1,1,1.0,46.66904755831214,B_low_frequency
457389,2,2.0,251.0,2022-04-08,2022-05-16,2,1,Delhi,2,"2022-05, 2022-04",125.0,126.0,125.5,125.5,1,1,1.0,0.7071067811865476,B_low_frequency
475766,2,2.0,2050.0,2022-04-26,2022-05-09,2,1,HR-NCR,2,"2022-04, 2022-05",1025.0,1025.0,1025.0,1025.0,1,1,1.0,0.0,B_low_frequency
484312,2,2.0,739.0,2022-05-20,2022-06-12,2,1,Delhi,2,"2022-05, 2022-06",349.0,390.0,369.5,369.5,1,1,1.0,28.991378028648448,B_low_frequency
482303,2,2.0,3350.0,2022-05-02,2022-05-06,2,1,HR-NCR,1,2022-05,1675.0,1675.0,1675.0,1675.0,1,1,1.0,0.0,B_low_frequency
395559,2,2.0,200.0,2022-05-06,2022-05-20,2,2,"Delhi, HR-NCR",1,2022-05,100.0,100.0,100.0,100.0,1,1,1.0,0.0,B_low_frequency
486194,2,2.0,158.0,2022-07-07,2022-07-09,2,1,Delhi,1,2022-07,79.0,79.0,79.0,79.0,1,1,1.0,0.0,B_low_frequency
484127,2,2.0,799.0,2022-05-21,2022-06-18,2,1,Bengaluru,2,"2022-05, 2022-06",389.0,410.0,399.5,399.5,1,1,1.0,14.849242404917497,B_low_frequency
478954,2,2.0,282.0,2022-06-03,2022-06-11,2,1,HR-NCR,1,2022-06,141.0,141.0,141.0,141.0,1,1,1.0,0.0,B_low_frequency
478048,2,2.0,363.0,2022-04-07,2022-06-10,2,1,Bengaluru,2,"2022-04, 2022-06",180.0,183.0,181.5,181.5,1,1,1.0,2.1213203435596424,B_low_frequency
476928,2,2.0,693.0,2022-05-10,2022-05-21,2,1,Mumbai,1,2022-05,301.0,392.0,346.5,346.5,1,1,1.0,64.34671708797582,B_low_frequency
293341,2,2.0,700.0,2022-05-16,2022-05-16,1,1,HR-NCR,1,2022-05,350.0,350.0,350.0,350.0,1,1,1.0,0.0,B_low_frequency
482698,2,2.0,1280.0,2022-06-05,2022-06-08,2,1,HR-NCR,1,2022-06,640.0,640.0,640.0,640.0,1,1,1.0,0.0,B_low_frequency
484821,2,2.0,198.0,2022-07-07,2022-07-08,2,1,Delhi,1,2022-07,99.0,99.0,99.0,99.0,1,1,1.0,0.0,B_low_frequency
468339,2,2.0,477.0,2022-04-09,2022-05-19,2,1,Mumbai,2,"2022-05, 2022-04",235.0,242.0,238.5,238.5,1,1,1.0,4.949747468305833,B_low_frequency
441876,2,2.0,1822.0,2022-04-01,2022-04-14,2,1,Bengaluru,1,2022-04,911.0,911.0,911.0,911.0,1,1,1.0,0.0,B_low_frequency
423340,2,2.0,46.0,2022-06-01,2022-06-05,2,1,Bengaluru,1,2022-06,23.0,23.0,23.0,23.0,1,1,1.0,0.0,B_low_frequency
486202,2,2.0,198.0,2022-07-07,2022-07-10,2,1,Delhi,1,2022-07,99.0,99.0,99.0,99.0,1,1,1.0,0.0,B_low_frequency
486180,2,2.0,98.0,2022-07-07,2022-07-10,2,2,"Delhi, Mumbai",1,2022-07,49.0,49.0,49.0,49.0,1,1,1.0,0.0,B_low_frequency
484176,2,2.0,698.0,2022-06-04,2022-06-05,2,1,Bengaluru,1,2022-06,349.0,349.0,349.0,349.0,1,1,1.0,0.0,B_low_frequency
486222,2,2.0,298.0,2022-07-08,2022-07-10,2,2,"Delhi, HR-NCR",1,2022-07,149.0,149.0,149.0,149.0,1,1,1.0,0.0,B_low_frequency
484162,2,2.0,502.0,2022-06-15,2022-06-17,2,2,"Delhi, HR-NCR",1,2022-06,251.0,251.0,251.0,251.0,1,1,1.0,0.0,B_low_frequency
485129,2,2.0,900.0,2022-06-06,2022-06-19,2,1,HR-NCR,1,2022-06,450.0,450.0,450.0,450.0,1,1,1.0,0.0,B_low_frequency
480122,2,3.0,750.0,2022-06-03,2022-06-04,2,1,HR-NCR,1,2022-06,250.0,250.0,250.0,250.0,1,2,1.5,0.0,B_low_frequency
133714,2,2.0,350.0,2022-06-11,2022-06-19,2,1,HR-NCR,1,2022-06,175.0,175.0,175.0,175.0,1,1,1.0,0.0,B_low_frequency
388573,2,2.0,796.0,2022-06-19,2022-06-20,2,1,HR-NCR,1,2022-06,398.0,398.0,398.0,398.0,1,1,1.0,0.0,B_low_frequency
9097,2,2.0,44.0,2022-06-12,2022-06-12,1,1,Bengaluru,1,2022-06,22.0,22.0,22.0,22.0,1,1,1.0,0.0,B_low_frequency
484796,2,2.0,500.0,2022-06-03,2022-06-04,2,1,HR-NCR,1,2022-06,250.0,250.0,250.0,250.0,1,1,1.0,0.0,B_low_frequency
477011,2,2.0,82.0,2022-04-02,2022-04-03,2,1,Mumbai,1,2022-04,41.0,41.0,41.0,41.0,1,1,1.0,0.0,B_low_frequency
483884,2,2.0,498.0,2022-06-03,2022-06-04,2,1,HR-NCR,1,2022-06,249.0,249.0,249.0,249.0,1,1,1.0,0.0,B_low_frequency
483866,2,2.0,700.0,2022-05-14,2022-06-02,2,1,HR-NCR,2,"2022-06, 2022-05",350.0,350.0,350.0,350.0,1,1,1.0,0.0,B_low_frequency
484266,2,2.0,778.0,2022-06-03,2022-06-15,2,1,Delhi,1,2022-06,389.0,389.0,389.0,389.0,1,1,1.0,0.0,B_low_frequency
429713,2,2.0,60.0,2022-06-07,2022-06-07,1,1,HR-NCR,1,2022-06,30.0,30.0,30.0,30.0,1,1,1.0,0.0,B_low_frequency
484156,2,2.0,96.0,2022-05-21,2022-06-19,2,2,"Bengaluru, Mumbai",2,"2022-05, 2022-06",47.0,49.0,48.0,48.0,1,1,1.0,1.4142135623730951,B_low_frequency
484786,2,2.0,600.0,2022-06-07,2022-06-18,2,1,HR-NCR,1,2022-06,300.0,300.0,300.0,300.0,1,1,1.0,0.0,B_low_frequency
323139,2,2.0,1390.0,2022-06-13,2022-06-14,2,1,HR-NCR,1,2022-06,695.0,695.0,695.0,695.0,1,1,1.0,0.0,B_low_frequency
390087,2,2.0,1058.0,2022-05-02,2022-05-02,1,1,Delhi,1,2022-05,529.0,529.0,529.0,529.0,1,1,1.0,0.0,B_low_frequency
425557,2,2.0,1643.0,2022-04-30,2022-05-11,2,2,"HR-NCR, Mumbai",2,"2022-05, 2022-04",774.0,869.0,821.5,821.5,1,1,1.0,67.17514421272202,B_low_frequency
368371,2,3.0,450.0,2022-04-20,2022-05-20,2,1,Bengaluru,2,"2022-04, 2022-05",150.0,150.0,150.0,150.0,1,2,1.5,0.0,B_low_frequency
275882,2,2.0,394.0,2022-06-10,2022-06-11,2,1,Delhi,1,2022-06,197.0,197.0,197.0,197.0,1,1,1.0,0.0,B_low_frequency
402777,2,2.0,880.0,2022-05-01,2022-05-04,2,2,"Delhi, HR-NCR",1,2022-05,440.0,440.0,440.0,440.0,1,1,1.0,0.0,B_low_frequency
484151,2,2.0,256.0,2022-06-09,2022-06-20,2,2,"Bengaluru, Mumbai",1,2022-06,128.0,128.0,128.0,128.0,1,1,1.0,0.0,B_low_frequency
482988,2,1.0,118.0,2022-04-25,2022-04-25,1,1,Mumbai,1,2022-04,118.0,118.0,118.0,118.0,0,1,0.5,0.0,B_low_frequency
483860,2,3.0,2097.0,2022-05-14,2022-06-15,2,1,HR-NCR,2,"2022-06, 2022-05",699.0,699.0,699.0,699.0,1,2,1.5,0.0,B_low_frequency
438304,2,4.0,120.0,2022-04-17,2022-04-24,2,2,"Bengaluru, Delhi",1,2022-04,30.0,30.0,30.0,30.0,1,3,2.0,0.0,B_low_frequency
128379,2,2.0,798.0,2022-06-03,2022-06-04,2,1,HR-NCR,1,2022-06,399.0,399.0,399.0,399.0,1,1,1.0,0.0,B_low_frequency
470948,2,2.0,120.0,2022-04-13,2022-05-05,2,1,Delhi,2,"2022-04, 2022-05",60.0,60.0,60.0,60.0,1,1,1.0,0.0,B_low_frequency
485134,2,2.0,900.0,2022-06-02,2022-06-17,2,1,HR-NCR,1,2022-06,450.0,450.0,450.0,450.0,1,1,1.0,0.0,B_low_frequency
143062,2,2.0,698.0,2022-04-11,2022-05-01,2,1,HR-NCR,2,"2022-04, 2022-05",349.0,349.0,349.0,349.0,1,1,1.0,0.0,B_low_frequency
484631,2,3.0,93.0,2022-06-01,2022-06-01,1,1,Delhi,1,2022-06,31.0,31.0,31.0,31.0,1,2,1.5,0.0,B_low_frequency
484978,2,2.0,198.0,2022-06-06,2022-06-07,2,1,Bengaluru,1,2022-06,99.0,99.0,99.0,99.0,1,1,1.0,0.0,B_low_frequency
448455,2,1.0,329.0,2022-06-04,2022-06-12,2,1,HR-NCR,1,2022-06,329.0,329.0,329.0,329.0,0,1,0.5,0.0,B_low_frequency
482952,2,2.0,1800.0,2022-06-01,2022-06-17,2,1,HR-NCR,1,2022-06,900.0,900.0,900.0,900.0,1,1,1.0,0.0,B_low_frequency
441652,2,2.0,390.0,2022-07-09,2022-07-10,2,1,Mumbai,1,2022-07,195.0,195.0,195.0,195.0,1,1,1.0,0.0,B_low_frequency
484003,2,2.0,1050.0,2022-05-15,2022-05-20,2,1,HR-NCR,1,2022-05,525.0,525.0,525.0,525.0,1,1,1.0,0.0,B_low_frequency
100550,2,2.0,40.0,2022-05-20,2022-05-21,2,1,Delhi,1,2022-05,20.0,20.0,20.0,20.0,1,1,1.0,0.0,B_low_frequency
479036,2,2.0,140.0,2022-06-02,2022-06-16,2,1,Delhi,1,2022-06,70.0,70.0,70.0,70.0,1,1,1.0,0.0,B_low_frequency
479329,2,2.0,1700.0,2022-04-23,2022-04-25,2,1,HR-NCR,1,2022-04,850.0,850.0,850.0,850.0,1,1,1.0,0.0,B_low_frequency
385735,2,2.0,1200.0,2022-05-14,2022-05-15,2,1,HR-NCR,1,2022-05,600.0,600.0,600.0,600.0,1,1,1.0,0.0,B_low_frequency
484260,2,2.0,187.0,2022-05-21,2022-06-03,2,1,Delhi,2,"2022-06, 2022-05",92.0,95.0,93.5,93.5,1,1,1.0,2.1213203435596424,B_low_frequency
445947,2,2.0,418.0,2022-06-04,2022-06-04,1,1,Bengaluru,1,2022-06,209.0,209.0,209.0,209.0,1,1,1.0,0.0,B_low_frequency
482953,2,2.0,1950.0,2022-06-02,2022-06-07,2,1,HR-NCR,1,2022-06,975.0,975.0,975.0,975.0,1,1,1.0,0.0,B_low_frequency
438202,2,2.0,240.0,2022-05-09,2022-05-17,2,2,"Delhi, HR-NCR",1,2022-05,120.0,120.0,120.0,120.0,1,1,1.0,0.0,B_low_frequency
482409,2,2.0,550.0,2022-04-14,2022-04-18,2,1,HR-NCR,1,2022-04,275.0,275.0,275.0,275.0,1,1,1.0,0.0,B_low_frequency
486200,2,3.0,297.0,2022-07-08,2022-07-09,2,2,"Delhi, HR-NCR",1,2022-07,99.0,99.0,99.0,99.0,1,2,1.5,0.0,B_low_frequency
429398,2,2.0,94.0,2022-04-06,2022-04-22,2,2,"Bengaluru, Delhi",1,2022-04,47.0,47.0,47.0,47.0,1,1,1.0,0.0,B_low_frequency
455290,2,2.0,234.0,2022-05-10,2022-06-06,2,1,HR-NCR,2,"2022-06, 2022-05",115.0,119.0,117.0,117.0,1,1,1.0,2.8284271247461903,B_low_frequency
267,2,2.0,598.0,2022-04-01,2022-04-05,2,1,HR-NCR,1,2022-04,299.0,299.0,299.0,299.0,1,1,1.0,0.0,B_low_frequency
483889,2,2.0,898.0,2022-05-15,2022-05-17,2,1,HR-NCR,1,2022-05,449.0,449.0,449.0,449.0,1,1,1.0,0.0,B_low_frequency
475589,2,2.0,2750.0,2022-05-21,2022-06-01,2,1,HR-NCR,2,"2022-06, 2022-05",1375.0,1375.0,1375.0,1375.0,1,1,1.0,0.0,B_low_frequency
455332,2,2.0,596.0,2022-05-01,2022-05-05,2,2,"Delhi, Mumbai",1,2022-05,298.0,298.0,298.0,298.0,1,1,1.0,0.0,B_low_frequency
476993,2,2.0,110.0,2022-07-08,2022-07-09,2,1,Mumbai,1,2022-07,55.0,55.0,55.0,55.0,1,1,1.0,0.0,B_low_frequency
478022,2,2.0,320.0,2022-04-08,2022-05-07,2,1,Delhi,2,"2022-05, 2022-04",90.0,230.0,160.0,160.0,1,1,1.0,98.99494936611666,B_low_frequency
485001,2,2.0,198.0,2022-06-05,2022-06-05,1,1,Delhi,1,2022-06,99.0,99.0,99.0,99.0,1,1,1.0,0.0,B_low_frequency
480367,2,2.0,1398.0,2022-06-07,2022-06-09,2,1,HR-NCR,1,2022-06,699.0,699.0,699.0,699.0,1,1,1.0,0.0,B_low_frequency
445525,2,2.0,1370.0,2022-04-15,2022-04-15,1,1,HR-NCR,1,2022-04,685.0,685.0,685.0,685.0,1,1,1.0,0.0,B_low_frequency
36149,2,2.0,362.0,2022-04-06,2022-04-07,2,1,HR-NCR,1,2022-04,137.0,225.0,181.0,181.0,1,1,1.0,62.22539674441618,B_low_frequency
223635,2,2.0,540.0,2022-06-03,2022-06-12,2,1,HR-NCR,1,2022-06,270.0,270.0,270.0,270.0,1,1,1.0,0.0,B_low_frequency
23949,2,2.0,180.0,2022-05-11,2022-05-15,2,1,HR-NCR,1,2022-05,90.0,90.0,90.0,90.0,1,1,1.0,0.0,B_low_frequency
484148,2,2.0,110.0,2022-06-03,2022-06-11,2,1,Bengaluru,1,2022-06,55.0,55.0,55.0,55.0,1,1,1.0,0.0,B_low_frequency
484001,2,2.0,1190.0,2022-05-19,2022-06-04,2,1,HR-NCR,2,"2022-05, 2022-06",595.0,595.0,595.0,595.0,1,1,1.0,0.0,B_low_frequency
484680,2,2.0,460.0,2022-05-20,2022-05-20,1,1,HR-NCR,1,2022-05,230.0,230.0,230.0,230.0,1,1,1.0,0.0,B_low_frequency
477004,2,2.0,65.0,2022-04-08,2022-04-22,2,1,Mumbai,1,2022-04,32.0,33.0,32.5,32.5,1,1,1.0,0.7071067811865476,B_low_frequency
482954,2,2.0,1950.0,2022-06-02,2022-06-05,2,1,HR-NCR,1,2022-06,975.0,975.0,975.0,975.0,1,1,1.0,0.0,B_low_frequency
486029,2,2.0,290.0,2022-06-04,2022-06-05,2,1,HR-NCR,1,2022-06,145.0,145.0,145.0,145.0,1,1,1.0,0.0,B_low_frequency
343025,2,2.0,180.0,2022-06-02,2022-06-09,2,2,"Delhi, HR-NCR",1,2022-06,90.0,90.0,90.0,90.0,1,1,1.0,0.0,B_low_frequency
485899,2,2.0,650.0,2022-06-14,2022-06-17,2,1,Bengaluru,1,2022-06,325.0,325.0,325.0,325.0,1,1,1.0,0.0,B_low_frequency
149073,2,2.0,70.0,2022-06-03,2022-06-16,2,1,HR-NCR,1,2022-06,35.0,35.0,35.0,35.0,1,1,1.0,0.0,B_low_frequency
475869,2,2.0,120.0,2022-04-07,2022-04-10,2,2,"Delhi, HR-NCR",1,2022-04,60.0,60.0,60.0,60.0,1,1,1.0,0.0,B_low_frequency
476767,2,2.0,558.0,2022-05-08,2022-05-16,2,1,HR-NCR,1,2022-05,279.0,279.0,279.0,279.0,1,1,1.0,0.0,B_low_frequency
484256,2,2.0,190.0,2022-06-09,2022-06-13,2,1,HR-NCR,1,2022-06,95.0,95.0,95.0,95.0,1,1,1.0,0.0,B_low_frequency
81080,2,2.0,90.0,2022-05-05,2022-05-05,1,1,Delhi,1,2022-05,45.0,45.0,45.0,45.0,1,1,1.0,0.0,B_low_frequency
486178,2,2.0,98.0,2022-07-07,2022-07-09,2,1,Delhi,1,2022-07,49.0,49.0,49.0,49.0,1,1,1.0,0.0,B_low_frequency
484185,2,2.0,187.0,2022-05-21,2022-06-09,2,2,"Bengaluru, Delhi",2,"2022-05, 2022-06",92.0,95.0,93.5,93.5,1,1,1.0,2.1213203435596424,B_low_frequency
427659,2,2.0,3400.0,2022-04-06,2022-04-10,2,1,HR-NCR,1,2022-04,1700.0,1700.0,1700.0,1700.0,1,1,1.0,0.0,B_low_frequency
483895,2,2.0,560.0,2022-05-20,2022-06-04,2,1,HR-NCR,2,"2022-06, 2022-05",280.0,280.0,280.0,280.0,1,1,1.0,0.0,B_low_frequency
482656,2,2.0,921.0,2022-04-22,2022-04-25,2,1,HR-NCR,1,2022-04,421.0,500.0,460.5,460.5,1,1,1.0,55.86143571373726,B_low_frequency
480755,2,2.0,426.0,2022-04-25,2022-05-09,2,1,Delhi,2,"2022-05, 2022-04",213.0,213.0,213.0,213.0,1,1,1.0,0.0,B_low_frequency
383680,2,2.0,130.0,2022-04-08,2022-05-15,2,2,"Delhi, HR-NCR",2,"2022-05, 2022-04",30.0,100.0,65.0,65.0,1,1,1.0,49.49747468305833,B_low_frequency
486187,2,3.0,105.0,2022-07-08,2022-07-10,2,2,"Bengaluru, Delhi",1,2022-07,35.0,35.0,35.0,35.0,1,2,1.5,0.0,B_low_frequency
480474,2,1.0,18.0,2022-04-03,2022-05-05,2,1,Bengaluru,2,"2022-04, 2022-05",18.0,18.0,18.0,18.0,0,1,0.5,0.0,B_low_frequency
476986,2,2.0,286.0,2022-04-24,2022-04-24,1,1,Mumbai,1,2022-04,143.0,143.0,143.0,143.0,1,1,1.0,0.0,B_low_frequency
485151,2,2.0,408.0,2022-06-02,2022-06-04,2,1,HR-NCR,1,2022-06,204.0,204.0,204.0,204.0,1,1,1.0,0.0,B_low_frequency
483212,2,2.0,346.0,2022-05-20,2022-05-21,2,1,Bengaluru,1,2022-05,173.0,173.0,173.0,173.0,1,1,1.0,0.0,B_low_frequency
484271,2,2.0,779.0,2022-05-21,2022-06-11,2,2,"Bengaluru, Mumbai",2,"2022-06, 2022-05",389.0,390.0,389.5,389.5,1,1,1.0,0.7071067811865476,B_low_frequency
421666,2,2.0,3332.0,2022-06-17,2022-07-10,2,1,HR-NCR,2,"2022-07, 2022-06",1599.0,1733.0,1666.0,1666.0,1,1,1.0,94.75230867899737,B_low_frequency
457884,2,2.0,98.0,2022-07-08,2022-07-10,2,1,Delhi,1,2022-07,49.0,49.0,49.0,49.0,1,1,1.0,0.0,B_low_frequency
486192,2,4.0,196.0,2022-07-08,2022-07-08,1,1,Delhi,1,2022-07,49.0,49.0,49.0,49.0,1,3,2.0,0.0,B_low_frequency
482235,2,2.0,376.0,2022-05-09,2022-05-10,2,1,HR-NCR,1,2022-05,188.0,188.0,188.0,188.0,1,1,1.0,0.0,B_low_frequency
482700,2,2.0,650.0,2022-06-03,2022-06-16,2,1,HR-NCR,1,2022-06,325.0,325.0,325.0,325.0,1,1,1.0,0.0,B_low_frequency
486163,2,2.0,198.0,2022-07-10,2022-07-10,1,2,"Delhi, Mumbai",1,2022-07,99.0,99.0,99.0,99.0,1,1,1.0,0.0,B_low_frequency
484081,2,2.0,388.0,2022-05-18,2022-05-21,2,2,"Delhi, HR-NCR",1,2022-05,194.0,194.0,194.0,194.0,1,1,1.0,0.0,B_low_frequency
448436,2,2.0,439.0,2022-05-18,2022-06-12,2,1,Delhi,2,"2022-05, 2022-06",219.0,220.0,219.5,219.5,1,1,1.0,0.7071067811865476,B_low_frequency
3230,2,2.0,698.0,2022-04-02,2022-05-01,2,1,HR-NCR,2,"2022-05, 2022-04",349.0,349.0,349.0,349.0,1,1,1.0,0.0,B_low_frequency
437240,2,3.0,396.0,2022-05-16,2022-06-02,2,1,Bengaluru,2,"2022-05, 2022-06",108.0,180.0,144.0,144.0,1,2,1.5,50.91168824543142,B_low_frequency
464960,2,2.0,1052.0,2022-06-10,2022-06-15,2,2,"Bengaluru, HR-NCR",1,2022-06,526.0,526.0,526.0,526.0,1,1,1.0,0.0,B_low_frequency
13530,2,2.0,390.0,2022-06-01,2022-06-05,2,1,HR-NCR,1,2022-06,195.0,195.0,195.0,195.0,1,1,1.0,0.0,B_low_frequency
481620,2,1.0,80.0,2022-04-13,2022-04-17,2,1,Bengaluru,1,2022-04,80.0,80.0,80.0,80.0,0,1,0.5,0.0,B_low_frequency
486181,2,9.0,441.0,2022-07-10,2022-07-10,1,1,Delhi,1,2022-07,49.0,49.0,49.0,49.0,3,6,4.5,0.0,B_low_frequency
770,2,2.0,220.0,2022-05-07,2022-05-13,2,1,Delhi,1,2022-05,110.0,110.0,110.0,110.0,1,1,1.0,0.0,B_low_frequency
484209,2,2.0,702.0,2022-05-19,2022-05-21,2,2,"Delhi, HR-NCR",1,2022-05,351.0,351.0,351.0,351.0,1,1,1.0,0.0,B_low_frequency
484250,2,2.0,1078.0,2022-06-03,2022-06-19,2,1,Delhi,1,2022-06,539.0,539.0,539.0,539.0,1,1,1.0,0.0,B_low_frequency
484324,2,2.0,96.0,2022-06-16,2022-06-17,2,2,"Delhi, HR-NCR",1,2022-06,48.0,48.0,48.0,48.0,1,1,1.0,0.0,B_low_frequency
448435,2,2.0,399.0,2022-05-08,2022-06-04,2,1,Delhi,2,"2022-06, 2022-05",199.0,200.0,199.5,199.5,1,1,1.0,0.7071067811865476,B_low_frequency
72845,2,2.0,104.0,2022-05-18,2022-05-19,2,1,Bengaluru,1,2022-05,52.0,52.0,52.0,52.0,1,1,1.0,0.0,B_low_frequency
457882,2,2.0,70.0,2022-07-02,2022-07-07,2,1,Delhi,1,2022-07,21.0,49.0,35.0,35.0,1,1,1.0,19.79898987322333,B_low_frequency
456282,2,2.0,418.0,2022-06-17,2022-07-10,2,1,Mumbai,2,"2022-06, 2022-07",209.0,209.0,209.0,209.0,1,1,1.0,0.0,B_low_frequency
409250,2,2.0,440.0,2022-04-08,2022-04-09,2,1,HR-NCR,1,2022-04,220.0,220.0,220.0,220.0,1,1,1.0,0.0,B_low_frequency
479751,2,3.0,450.0,2022-04-21,2022-04-21,1,1,HR-NCR,1,2022-04,150.0,150.0,150.0,150.0,1,2,1.5,0.0,B_low_frequency
406575,2,2.0,352.0,2022-04-12,2022-04-12,1,1,Mumbai,1,2022-04,176.0,176.0,176.0,176.0,1,1,1.0,0.0,B_low_frequency
464956,2,2.0,1052.0,2022-06-10,2022-06-12,2,1,HR-NCR,1,2022-06,526.0,526.0,526.0,526.0,1,1,1.0,0.0,B_low_frequency
405936,2,1.0,48.0,2022-05-11,2022-05-13,2,1,HR-NCR,1,2022-05,48.0,48.0,48.0,48.0,0,1,0.5,0.0,B_low_frequency
486184,2,4.0,316.0,2022-07-07,2022-07-07,1,1,Mumbai,1,2022-07,79.0,79.0,79.0,79.0,1,3,2.0,0.0,B_low_frequency
484160,2,2.0,856.0,2022-06-06,2022-06-10,2,1,Delhi,1,2022-06,428.0,428.0,428.0,428.0,1,1,1.0,0.0,B_low_frequency
391810,2,2.0,94.0,2022-04-05,2022-04-15,2,1,Bengaluru,1,2022-04,47.0,47.0,47.0,47.0,1,1,1.0,0.0,B_low_frequency
484248,2,2.0,555.0,2022-05-21,2022-06-04,2,1,Delhi,2,"2022-06, 2022-05",270.0,285.0,277.5,277.5,1,1,1.0,10.606601717798213,B_low_frequency
125319,2,2.0,800.0,2022-06-03,2022-06-04,2,1,HR-NCR,1,2022-06,400.0,400.0,400.0,400.0,1,1,1.0,0.0,B_low_frequency
405937,2,1.0,270.0,2022-04-23,2022-05-11,2,1,HR-NCR,2,"2022-04, 2022-05",120.0,270.0,195.0,195.0,0,1,0.5,106.06601717798213,B_low_frequency
409214,2,2.0,860.0,2022-04-13,2022-04-14,2,1,HR-NCR,1,2022-04,430.0,430.0,430.0,430.0,1,1,1.0,0.0,B_low_frequency
484240,2,3.0,286.0,2022-05-18,2022-06-16,2,1,Delhi,2,"2022-06, 2022-05",95.0,96.0,95.5,95.5,1,2,1.5,0.7071067811865476,B_low_frequency
478784,2,2.0,846.0,2022-04-17,2022-05-14,2,1,HR-NCR,2,"2022-04, 2022-05",423.0,423.0,423.0,423.0,1,1,1.0,0.0,B_low_frequency
485144,2,2.0,790.0,2022-06-11,2022-06-13,2,1,HR-NCR,1,2022-06,395.0,395.0,395.0,395.0,1,1,1.0,0.0,B_low_frequency
484261,2,2.0,582.0,2022-06-05,2022-06-06,2,2,"Delhi, HR-NCR",1,2022-06,291.0,291.0,291.0,291.0,1,1,1.0,0.0,B_low_frequency
476991,1,1.0,130.0,2022-05-12,2022-05-12,1,1,Mumbai,1,2022-05,130.0,130.0,130.0,130.0,1,1,1.0,,D_unresolved_single_occurrence
438809,1,1.0,283.0,2022-07-08,2022-07-08,1,1,Delhi,1,2022-07,283.0,283.0,283.0,283.0,1,1,1.0,,D_unresolved_single_occurrence
484130,1,1.0,410.0,2022-05-18,2022-05-18,1,1,HR-NCR,1,2022-05,410.0,410.0,410.0,410.0,1,1,1.0,,D_unresolved_single_occurrence
482342,1,1.0,105.0,2022-04-18,2022-04-18,1,1,HR-NCR,1,2022-04,105.0,105.0,105.0,105.0,1,1,1.0,,D_unresolved_single_occurrence
482341,1,1.0,130.0,2022-05-01,2022-05-01,1,1,HR-NCR,1,2022-05,130.0,130.0,130.0,130.0,1,1,1.0,,D_unresolved_single_occurrence
484797,1,1.0,400.0,2022-06-15,2022-06-15,1,1,HR-NCR,1,2022-06,400.0,400.0,400.0,400.0,1,1,1.0,,D_unresolved_single_occurrence
425139,1,1.0,48.0,2022-06-08,2022-06-08,1,1,Delhi,1,2022-06,48.0,48.0,48.0,48.0,1,1,1.0,,D_unresolved_single_occurrence
326691,1,0.0,0.0,2022-04-01,2022-04-01,1,1,Mumbai,1,2022-04,116.0,116.0,116.0,116.0,0,0,0.0,,C_suspicious_anomalous
