product_id,city_name,mean_daily_demand,std_daily_demand,active_days_in_window,unit_cost,cost_data_status,lead_time_days_param,target_service_level_param,lead_time_demand,safety_stock,reorder_point,target_stock_level,lead_time_source,service_level_source
392235,Delhi,185.05,56.86,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,555.1500000000001,163,719,2014,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
286315,HR-NCR,184.95,31.99,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,554.8499999999999,92,647,1942,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389740,Delhi,184.55,46.68,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,553.6500000000001,134,688,1980,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
19281,Delhi,184.45,40.33,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,553.3499999999999,115,669,1960,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
169812,Bengaluru,184.3,70.79,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,552.9000000000001,202,755,2045,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
11102,Bengaluru,184.15,43.61,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,552.45,125,678,1967,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
397485,Delhi,183.85,40.23,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,551.55,115,667,1954,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
401894,Delhi,183.7,38.51,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,551.0999999999999,110,662,1947,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
353470,Delhi,183.3,117.26,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,549.9000000000001,335,885,2168,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
10656,Delhi,183.2,39.63,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,549.5999999999999,113,663,1945,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
94487,Delhi,183.15,53.53,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,549.45,153,703,1985,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
409341,Delhi,183.15,27.9,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,549.45,80,630,1912,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
432779,Delhi,183.05,74.26,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,549.1500000000001,212,762,2043,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467642,Delhi,183.0,23.38,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,549.0,67,616,1897,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389714,Delhi,183.0,46.39,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,549.0,133,682,1963,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
32976,Delhi,182.85,107.26,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,548.55,306,855,2135,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
11170,Delhi,182.35,107.93,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,547.05,308,856,2132,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
25268,Delhi,182.15,46.63,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,546.45,133,680,1955,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
63628,Bengaluru,181.95,41.78,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,545.8499999999999,120,666,1940,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
478814,Delhi,181.9,69.31,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,545.7,198,744,2017,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
440232,Delhi,181.8,39.05,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,545.4000000000001,112,658,1930,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
477788,HR-NCR,180.85,47.61,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,542.55,136,679,1945,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
37272,Delhi,180.75,40.18,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,542.25,115,658,1923,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
401895,Delhi,180.7,112.56,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,542.0999999999999,321,864,2128,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
242283,HR-NCR,180.65,20.36,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,541.95,59,601,1866,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467649,HR-NCR,180.6,38.86,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,541.8,111,653,1917,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467649,Delhi,180.6,84.55,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,541.8,241,783,2047,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
395339,Delhi,180.55,25.63,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,541.6500000000001,74,616,1880,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
39492,Delhi,180.4,36.95,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,541.2,106,648,1910,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
34819,Delhi,180.35,46.67,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,541.05,133,675,1937,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
160,Mumbai,179.9,36.09,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,539.7,103,643,1902,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
65677,HR-NCR,179.89,65.25,18,,ORIGINAL_VALID_IN_MASTER,3,0.95,539.67,186,726,1985,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
458325,HR-NCR,179.7,51.52,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,539.0999999999999,147,687,1944,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
114916,HR-NCR,179.4,24.63,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,538.2,71,610,1865,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
154617,Delhi,178.95,109.15,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,536.8499999999999,311,848,2101,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
353470,HR-NCR,178.89,109.77,18,,ORIGINAL_VALID_IN_MASTER,3,0.95,536.67,313,850,2102,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389738,Delhi,178.35,54.35,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,535.05,155,691,1939,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
427129,Delhi,178.25,33.48,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,534.75,96,631,1879,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18401,HR-NCR,178.15,23.32,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,534.45,67,602,1849,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
483970,Delhi,178.05,37.57,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,534.1500000000001,108,643,1889,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
486342,Delhi,178.0,68.28,17,,ORIGINAL_VALID_IN_MASTER,3,0.95,534.0,195,729,1975,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
467659,HR-NCR,177.95,49.36,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,533.8499999999999,141,675,1921,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
375328,Delhi,177.65,29.21,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,532.95,84,617,1861,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389727,Delhi,177.35,44.72,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,532.05,128,661,1902,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
379584,Delhi,177.05,44.5,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,531.1500000000001,127,659,1898,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
103115,HR-NCR,176.85,86.6,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,530.55,247,778,2016,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
304377,Delhi,176.75,43.93,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,530.25,126,657,1894,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
19257,HR-NCR,176.55,48.86,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,529.6500000000001,140,670,1906,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
389691,Bengaluru,176.5,27.02,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,529.5,77,607,1842,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
458200,Delhi,176.4,47.86,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,529.2,137,667,1901,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
415627,HR-NCR,176.4,48.64,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,529.2,139,669,1903,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
68483,Bengaluru,176.3,50.71,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,528.9000000000001,145,674,1908,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
469737,Delhi,176.0,41.24,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,528.0,118,646,1878,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
482088,Delhi,175.8,47.89,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,527.4000000000001,137,665,1895,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
82224,Delhi,175.7,41.26,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,527.0999999999999,118,646,1875,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
10903,Delhi,175.35,32.53,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,526.05,93,620,1847,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
455783,Delhi,174.85,17.26,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,524.55,50,575,1799,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
428608,Delhi,174.75,28.8,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,524.25,83,608,1831,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
136950,Bengaluru,174.55,37.61,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,523.6500000000001,108,632,1854,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
341746,HR-NCR,174.11,96.78,19,,ORIGINAL_VALID_IN_MASTER,3,0.95,522.33,276,799,2018,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
149,Delhi,174.1,64.76,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,522.3,185,708,1926,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
478815,Delhi,174.1,56.21,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,522.3,161,684,1902,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
238044,Bengaluru,173.95,59.5,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,521.8499999999999,170,692,1910,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
5451,Delhi,173.75,36.57,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,521.25,105,627,1843,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
477483,HR-NCR,173.65,28.38,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,520.95,81,602,1818,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
362624,Delhi,173.55,16.26,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,520.6500000000001,47,568,1783,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
391805,Delhi,173.4,49.0,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,520.2,140,661,1874,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
94410,Mumbai,173.4,76.69,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,520.2,219,740,1953,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
439931,Delhi,173.35,37.33,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,520.05,107,628,1841,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
373842,HR-NCR,173.3,33.11,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,519.9000000000001,95,615,1828,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
459707,Bengaluru,172.9,45.05,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,518.7,129,648,1858,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
61743,HR-NCR,172.8,53.82,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,518.4000000000001,154,673,1882,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
311059,HR-NCR,172.75,74.73,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,518.25,213,732,1941,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
19251,Delhi,172.6,67.42,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,517.8,193,711,1919,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
9483,Bengaluru,172.55,92.04,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,517.6500000000001,263,781,1989,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
447189,Delhi,172.4,23.44,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,517.2,67,585,1791,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
99,Bengaluru,172.3,37.13,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,516.9000000000001,106,623,1829,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
403799,Mumbai,172.3,42.03,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,516.9000000000001,120,637,1843,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
10908,Delhi,172.2,34.16,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,516.5999999999999,98,615,1820,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
361153,Bengaluru,172.2,54.19,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,516.5999999999999,155,672,1877,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
171258,HR-NCR,171.7,30.37,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,515.0999999999999,87,603,1804,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
385219,HR-NCR,171.4,46.67,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,514.2,133,648,1847,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
333427,HR-NCR,171.0,47.32,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,513.0,135,648,1845,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
429458,Bengaluru,170.85,93.18,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,512.55,266,779,1975,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
300635,Bengaluru,170.71,47.64,14,,ORIGINAL_VALID_IN_MASTER,3,0.95,512.13,136,649,1844,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
57903,Delhi,170.6,49.63,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,511.79999999999995,142,654,1848,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
445281,Bengaluru,170.55,23.13,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,511.65000000000003,66,578,1772,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
115774,Bengaluru,170.4,29.95,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,511.20000000000005,86,598,1790,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
382102,HR-NCR,170.1,137.24,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,510.29999999999995,392,903,2093,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
372351,Delhi,169.8,104.12,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,509.40000000000003,297,807,1995,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
19735,Delhi,169.75,57.49,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,509.25,164,674,1862,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
104,Bengaluru,169.4,46.4,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,508.20000000000005,133,642,1827,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
15366,HR-NCR,169.4,49.18,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,508.20000000000005,141,650,1835,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
11007,Delhi,169.35,29.03,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,508.04999999999995,83,592,1777,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
190327,Bengaluru,169.0,35.19,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,507.0,101,608,1791,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
111483,HR-NCR,168.95,65.52,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,506.84999999999997,187,694,1877,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
11237,Delhi,168.95,83.23,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,506.84999999999997,238,745,1928,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
468137,Delhi,168.8,40.75,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,506.40000000000003,117,624,1805,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
484343,Bengaluru,168.7,67.67,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,506.09999999999997,193,700,1880,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
17772,Mumbai,168.4,43.43,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,505.20000000000005,124,630,1808,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
396484,Delhi,168.1,49.65,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,504.29999999999995,142,647,1823,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
482552,Delhi,168.0,31.22,10,,ORIGINAL_VALID_IN_MASTER,3,0.95,504.0,89,593,1769,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18575,HR-NCR,167.6,69.44,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,502.79999999999995,198,701,1874,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
10530,Delhi,167.1,78.74,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,501.29999999999995,225,727,1896,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
3234,Delhi,166.85,35.23,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,500.54999999999995,101,602,1770,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
477787,HR-NCR,166.35,34.32,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,499.04999999999995,98,598,1762,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
28390,Bengaluru,166.1,187.65,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,498.29999999999995,535,1034,2196,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
385219,Delhi,165.75,29.23,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,497.25,84,582,1742,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
415627,Bengaluru,165.7,52.0,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,497.09999999999997,149,647,1806,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
18555,Delhi,165.5,81.24,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,496.5,232,729,1887,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
10529,Delhi,165.25,37.86,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,495.75,108,604,1761,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
405806,Mumbai,164.75,47.83,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,494.25,137,632,1785,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
376859,Bengaluru,164.75,30.09,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,494.25,86,581,1734,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
14162,HR-NCR,164.65,39.03,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,493.95000000000005,112,606,1759,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
455780,HR-NCR,164.6,35.71,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,493.79999999999995,102,596,1748,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
19507,Delhi,164.58,173.35,19,,ORIGINAL_VALID_IN_MASTER,3,0.95,493.74,494,988,2140,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
438489,Delhi,164.35,65.51,20,,ORIGINAL_VALID_IN_MASTER,3,0.95,493.04999999999995,187,681,1831,NOT_AVAILABLE_IN_SOURCE (Configured Parameter),NOT_AVAILABLE_IN_SOURCE (Configured Parameter)
